epoch,accuracy,loss,val_accuracy,val_loss
0,0.7228749990463257,0.9050040245056152,0.47929999232292175,2.3278439044952393
1,0.7203999757766724,0.9140892624855042,0.4699000120162964,2.3383452892303467
2,0.7286249995231628,0.878250002861023,0.4706999957561493,2.4094455242156982
3,0.7332249879837036,0.8653425574302673,0.462799996137619,2.489706516265869
4,0.7351499795913696,0.8563134074211121,0.4708000123500824,2.4232640266418457
5,0.7389500141143799,0.8468809723854065,0.4510999917984009,2.6213457584381104
6,0.7444499731063843,0.8309009671211243,0.46779999136924744,2.4032375812530518
7,0.7466999888420105,0.8217325210571289,0.47130000591278076,2.43500018119812
8,0.7498250007629395,0.8112478256225586,0.46630001068115234,2.485690116882324
9,0.7526999711990356,0.7979623079299927,0.4733000099658966,2.421175003051758
10,0.7559999823570251,0.7883691191673279,0.4767000079154968,2.4342477321624756
11,0.7598000168800354,0.7782850861549377,0.4648999869823456,2.463897943496704
12,0.760200023651123,0.775396466255188,0.46560001373291016,2.454878330230713
13,0.7579749822616577,0.7723640203475952,0.4684999883174896,2.5215561389923096
14,0.7659749984741211,0.7511340975761414,0.46700000762939453,2.5356667041778564
15,0.7682499885559082,0.7419693470001221,0.4657000005245209,2.583143472671509
16,0.7659500241279602,0.7461369633674622,0.4740999937057495,2.527693033218384
17,0.7715499997138977,0.7311953902244568,0.47360000014305115,2.533210039138794
18,0.7745500206947327,0.7237619161605835,0.4708000123500824,2.520190715789795
19,0.7760249972343445,0.7182491421699524,0.4699999988079071,2.5983779430389404
20,0.7791749835014343,0.7087527513504028,0.47029998898506165,2.595506191253662
21,0.7791000008583069,0.7052875757217407,0.47099998593330383,2.5854783058166504
22,0.7821750044822693,0.6951829791069031,0.4738999903202057,2.57735276222229
23,0.7871999740600586,0.6765843629837036,0.47620001435279846,2.555469274520874
24,0.7833499908447266,0.6840457320213318,0.47909998893737793,2.554183006286621
25,0.7894250154495239,0.6689019203186035,0.4431999921798706,2.7263596057891846
26,0.7903749942779541,0.6618937253952026,0.4636000096797943,2.685595989227295
27,0.7941750288009644,0.6541833281517029,0.46619999408721924,2.624145030975342
28,0.7951250076293945,0.6479662656784058,0.4749000072479248,2.578928232192993
29,0.7949249744415283,0.6482082605361938,0.4713999927043915,2.6288647651672363
30,0.7958499789237976,0.6432321667671204,0.4756999909877777,2.5791614055633545
31,0.7993749976158142,0.6395113468170166,0.46389999985694885,2.781996965408325
32,0.801925003528595,0.6267118453979492,0.46810001134872437,2.630415678024292
33,0.8041750192642212,0.6124071478843689,0.47780001163482666,2.627321243286133
34,0.8046749830245972,0.6168617010116577,0.47699999809265137,2.596362590789795
35,0.8042500019073486,0.6098029017448425,0.4586000144481659,2.7097418308258057
36,0.8063250184059143,0.6100298166275024,0.47269999980926514,2.7076833248138428
37,0.8116499781608582,0.5996531844139099,0.4683000147342682,2.6725540161132812
38,0.8091999888420105,0.5978410840034485,0.4722000062465668,2.674222230911255
39,0.8120750188827515,0.5914888381958008,0.46889999508857727,2.700768232345581
40,0.8127250075340271,0.586240828037262,0.4749999940395355,2.727858304977417
41,0.8158000111579895,0.5817688703536987,0.47769999504089355,2.6256916522979736
42,0.8136749863624573,0.5839999318122864,0.4848000109195709,2.599834442138672
43,0.819599986076355,0.5698189735412598,0.47369998693466187,2.7306034564971924
44,0.8203750252723694,0.5632030963897705,0.47519999742507935,2.674537420272827
45,0.8214750289916992,0.5673133730888367,0.47699999809265137,2.728253126144409
46,0.8200250267982483,0.5691571235656738,0.47589999437332153,2.7398273944854736
47,0.8233500123023987,0.5542372465133667,0.474700003862381,2.716054677963257
48,0.8247249722480774,0.5549585223197937,0.4733999967575073,2.7096731662750244
49,0.8198999762535095,0.563014030456543,0.48089998960494995,2.6398165225982666
50,0.8254749774932861,0.5525264143943787,0.4763000011444092,2.715646266937256
51,0.829200029373169,0.5384595394134521,0.46799999475479126,2.7238595485687256
52,0.8300250172615051,0.5352463722229004,0.47350001335144043,2.770535707473755
53,0.824400007724762,0.5426114201545715,0.4781999886035919,2.706756353378296
54,0.8279250264167786,0.5398285984992981,0.47429999709129333,2.735459804534912
55,0.8307750225067139,0.5259590148925781,0.4717999994754791,2.7328386306762695
56,0.8334500193595886,0.5226573348045349,0.47279998660087585,2.807830810546875
57,0.8314499855041504,0.5299840569496155,0.47530001401901245,2.7330071926116943
58,0.8367000222206116,0.517472505569458,0.47589999437332153,2.7299139499664307
59,0.8360750079154968,0.5086909532546997,0.4699000120162964,2.8126046657562256
60,0.8342249989509583,0.5180030465126038,0.4749999940395355,2.7451860904693604
61,0.8368750214576721,0.510881245136261,0.48179998993873596,2.672292947769165
62,0.8385999798774719,0.5014702677726746,0.46939998865127563,2.803316593170166
63,0.8378499746322632,0.5002235174179077,0.4772000014781952,2.7567758560180664
64,0.8396750092506409,0.4964885711669922,0.4708999991416931,2.829054117202759
65,0.840399980545044,0.5082749724388123,0.4830999970436096,2.6957039833068848
66,0.8435750007629395,0.4878025949001312,0.47999998927116394,2.743027448654175
67,0.8396499752998352,0.4951479434967041,0.4745999872684479,2.8272910118103027
68,0.8442000150680542,0.4887509346008301,0.46799999475479126,2.8772647380828857
69,0.8454750180244446,0.48510032892227173,0.47690001130104065,2.747584581375122
70,0.8483750224113464,0.4739290177822113,0.4717999994754791,2.831019639968872
71,0.8480499982833862,0.47428837418556213,0.47909998893737793,2.8174045085906982
72,0.8256999850273132,0.5588507056236267,0.4681999981403351,2.802729606628418
73,0.8546000123023987,0.454602986574173,0.48019999265670776,2.758025884628296
74,0.8529250025749207,0.4598705470561981,0.46309998631477356,3.0024590492248535
75,0.8498749732971191,0.468840628862381,0.47749999165534973,2.775068998336792
76,0.8493000268936157,0.47015970945358276,0.475600004196167,2.8277158737182617
77,0.8521999716758728,0.4620414078235626,0.47690001130104065,2.855117082595825
78,0.8515499830245972,0.4572983980178833,0.47909998893737793,2.856189012527466
79,0.8525750041007996,0.4567458927631378,0.4790000021457672,2.8457188606262207
80,0.8520500063896179,0.4624740183353424,0.46790000796318054,2.8705286979675293
81,0.8557000160217285,0.45056620240211487,0.476500004529953,2.8377084732055664
82,0.8568999767303467,0.4494163691997528,0.47269999980926514,2.8327596187591553
83,0.8504250049591064,0.4614408612251282,0.47429999709129333,2.8535704612731934
84,0.8556249737739563,0.4461069703102112,0.46959999203681946,2.86909556388855
85,0.8558499813079834,0.4477522075176239,0.4708000123500824,2.8506693840026855
86,0.8605750203132629,0.43846839666366577,0.46860000491142273,2.9366416931152344
87,0.8577250242233276,0.44501176476478577,0.4747999906539917,2.850642204284668
88,0.8647500276565552,0.43032652139663696,0.47290000319480896,2.9025259017944336
89,0.8586999773979187,0.4391287565231323,0.4767000079154968,2.9099185466766357
90,0.8591499924659729,0.43600332736968994,0.4787999987602234,2.922126531600952
91,0.8600249886512756,0.427842378616333,0.4733999967575073,2.9026172161102295
92,0.8585249781608582,0.43881461024284363,0.47429999709129333,2.87687349319458
93,0.8602250218391418,0.43046537041664124,0.47920000553131104,2.8175394535064697
94,0.8624749779701233,0.4302786588668823,0.47909998893737793,2.814195156097412
95,0.8620250225067139,0.4262252449989319,0.4771000146865845,2.870417833328247
96,0.8645250201225281,0.4224536716938019,0.4799000024795532,2.9080820083618164
97,0.8621000051498413,0.4270913600921631,0.4740999937057495,2.86869478225708
98,0.864674985408783,0.42443329095840454,0.4733999967575073,2.87032413482666
99,0.8637750148773193,0.4164872467517853,0.47119998931884766,2.91618013381958
100,0.8662750124931335,0.4176594614982605,0.47540000081062317,2.8636696338653564
101,0.8661749958992004,0.4166144132614136,0.47450000047683716,2.891429901123047
102,0.8669999837875366,0.41173359751701355,0.4706000089645386,2.921893835067749
103,0.8656250238418579,0.413589745759964,0.4708999991416931,2.9406745433807373
104,0.8644000291824341,0.41233590245246887,0.4740999937057495,2.9008026123046875
105,0.8675000071525574,0.4113237261772156,0.4636000096797943,2.993173360824585
106,0.8696500062942505,0.40319082140922546,0.47369998693466187,2.94498348236084
107,0.8676499724388123,0.4079509377479553,0.47769999504089355,2.9587368965148926
108,0.8687750101089478,0.41006800532341003,0.48179998993873596,2.861912965774536
109,0.873199999332428,0.3951970338821411,0.4803999960422516,2.8953163623809814
110,0.8701249957084656,0.3998694121837616,0.460099995136261,3.071425676345825
111,0.8730000257492065,0.3979828655719757,0.47589999437332153,2.9556262493133545
112,0.8686249852180481,0.40244802832603455,0.47589999437332153,2.9094319343566895
113,0.8771499991416931,0.38894417881965637,0.476500004529953,2.948627233505249
114,0.8733749985694885,0.39716553688049316,0.48159998655319214,2.8597207069396973
115,0.8756499886512756,0.3864656388759613,0.4812000095844269,2.902811050415039
116,0.872825026512146,0.3927565813064575,0.47780001163482666,2.978602886199951
117,0.8756499886512756,0.38550737500190735,0.47049999237060547,2.9867961406707764
118,0.873924970626831,0.3898850679397583,0.475600004196167,2.887925386428833
119,0.8730000257492065,0.3916519284248352,0.478300005197525,2.886007308959961
120,0.8762249946594238,0.37779614329338074,0.47429999709129333,2.959489107131958
121,0.8793249726295471,0.3718115985393524,0.4796999990940094,2.940484046936035
122,0.8791249990463257,0.37587496638298035,0.4812000095844269,2.9233977794647217
123,0.8789499998092651,0.3816109597682953,0.4797999858856201,2.9067509174346924
124,0.8806999921798706,0.37197771668434143,0.47350001335144043,2.989682912826538
125,0.8773999810218811,0.3768608272075653,0.47519999742507935,2.9413623809814453
126,0.8792499899864197,0.37388336658477783,0.4733999967575073,2.9910788536071777
127,0.876924991607666,0.3792419731616974,0.4729999899864197,2.9418013095855713
128,0.8775249719619751,0.37724465131759644,0.47360000014305115,2.9723174571990967
129,0.8785250186920166,0.3749239146709442,0.47369998693466187,2.97357439994812
130,0.8817999958992004,0.364716112613678,0.4729999899864197,3.04264497756958
131,0.880424976348877,0.37084320187568665,0.48399999737739563,2.904393196105957
132,0.8822500109672546,0.36792272329330444,0.4717999994754791,2.9796061515808105
133,0.8790749907493591,0.3710206151008606,0.4781000018119812,2.942359685897827
134,0.8841750025749207,0.35936442017555237,0.47350001335144043,2.9927279949188232
135,0.8825250267982483,0.3617674708366394,0.4805999994277954,3.016685962677002
136,0.8841000199317932,0.3577713966369629,0.47519999742507935,3.0223469734191895
137,0.8830000162124634,0.36044254899024963,0.48100000619888306,2.9323384761810303
138,0.8848749995231628,0.3592205345630646,0.47859999537467957,2.97691011428833
139,0.8843250274658203,0.35654839873313904,0.47510001063346863,2.9478635787963867
140,0.8856250047683716,0.3563051223754883,0.48420000076293945,3.0006399154663086
141,0.8850499987602234,0.35260629653930664,0.46950000524520874,3.063870429992676
142,0.8847000002861023,0.35992586612701416,0.4724000096321106,2.984369993209839
143,0.8885499835014343,0.3504505455493927,0.4733000099658966,2.963024377822876
144,0.8843749761581421,0.35857176780700684,0.48669999837875366,2.933326482772827
145,0.886775016784668,0.3459276258945465,0.482699990272522,2.9590086936950684
146,0.8853999972343445,0.35198965668678284,0.47940000891685486,2.9384074211120605
147,0.8903250098228455,0.34269630908966064,0.4690000116825104,3.1130244731903076
148,0.8854749798774719,0.35297563672065735,0.48010000586509705,2.9637959003448486
149,0.8859500288963318,0.3518288731575012,0.4745999872684479,3.055037260055542
150,0.8873999714851379,0.3472953140735626,0.46560001373291016,3.051600933074951
